Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Inventory_Coverage,Inventory_Status,Year,Month,Day,DayOfWeek,WeekOfYear,Quarter,IsWeekend,Rolling_7,Rolling_14,Rolling_30,Lag_1,Lag_7,Lag_14,Lag_30,Inventory_Gap,Competitor_Price_Difference,Promotion_Flag
2023-07-19,S004,P0006,Toys,North,261,240,21,258.48,80.33,0,Sunny,0,80.8,Summer,1.6901017576318225,Low Stock,2023,7,19,2,29,3,0,154.42857142857142,149.78571428571428,142.0,29.0,378.0,149.0,38.0,106.57142857142858,-0.46999999999999886,0
2023-07-20,S004,P0006,Clothing,North,101,101,131,119.18,71.18,20,Snowy,0,75.31,Summer,0.7497348886532343,Low Stock,2023,7,20,3,29,3,0,134.71428571428572,156.28571428571428,148.73333333333332,240.0,172.0,133.0,75.0,-33.71428571428572,-4.1299999999999955,0
2023-07-21,S004,P0006,Furniture,East,183,170,74,175.65,25.87,20,Sunny,0,26.19,Winter,1.4690366972477065,Low Stock,2023,7,21,4,29,3,0,124.57142857142857,154.0,149.6,101.0,154.0,268.0,48.0,58.42857142857143,-0.3200000000000003,0
2023-07-22,S004,P0006,Toys,West,60,42,29,55.16,17.49,20,Rainy,0,21.95,Winter,0.47297297297297297,Low Stock,2023,7,22,5,29,3,1,126.85714285714286,147.0,153.66666666666666,170.0,103.0,92.0,180.0,-66.85714285714286,-4.460000000000001,0
2023-07-23,S004,P0006,Groceries,East,391,236,107,230.13,11.0,0,Sunny,1,11.77,Summer,3.3095525997581623,Healthy,2023,7,23,6,29,3,1,118.14285714285714,143.42857142857142,149.06666666666666,42.0,192.0,123.0,186.0,272.8571428571429,-0.7699999999999996,0
2023-07-24,S004,P0006,Groceries,South,321,138,66,140.05,80.41,20,Cloudy,1,85.05,Winter,2.579793340987371,Low Stock,2023,7,24,0,30,3,0,124.42857142857143,151.5,150.73333333333332,236.0,53.0,159.0,145.0,196.57142857142856,-4.640000000000001,0
2023-07-25,S004,P0006,Clothing,East,208,20,115,16.84,36.39,10,Sunny,0,41.11,Spring,1.523012552301255,Low Stock,2023,7,25,1,30,3,0,136.57142857142858,150.0,150.5,138.0,29.0,92.0,120.0,71.42857142857142,-4.719999999999999,0
2023-07-26,S004,P0006,Clothing,South,499,92,131,86.34,27.92,0,Rainy,0,27.53,Autumn,3.688489968321014,Healthy,2023,7,26,2,30,3,0,135.28571428571428,144.85714285714286,147.16666666666666,20.0,240.0,378.0,16.0,363.7142857142857,0.39000000000000057,0
2023-07-27,S004,P0006,Furniture,North,107,1,41,14.54,46.18,15,Rainy,1,45.12,Winter,0.937421777221527,Low Stock,2023,7,27,3,30,3,0,114.14285714285714,124.42857142857143,149.7,92.0,101.0,172.0,268.0,-7.142857142857139,1.0600000000000023,0
2023-07-28,S004,P0006,Furniture,East,327,231,100,245.26,62.94,15,Cloudy,0,61.1,Summer,3.2746781115879826,Healthy,2023,7,28,4,30,3,0,99.85714285714286,112.21428571428571,140.8,1.0,170.0,154.0,103.0,227.14285714285714,1.8399999999999963,0
2023-07-29,S004,P0006,Electronics,West,495,267,144,261.69,10.77,10,Snowy,1,5.9,Summer,4.559210526315789,Healthy,2023,7,29,5,30,3,1,108.57142857142857,117.71428571428571,145.06666666666666,231.0,42.0,103.0,311.0,386.42857142857144,4.869999999999999,0
2023-07-30,S004,P0006,Groceries,East,50,48,190,62.92,22.19,10,Snowy,1,24.17,Winter,0.35532994923857864,Low Stock,2023,7,30,6,30,3,1,140.71428571428572,129.42857142857142,143.6,267.0,236.0,192.0,179.0,-90.71428571428572,-1.9800000000000004,0
2023-07-31,S004,P0006,Electronics,North,472,287,112,302.85,53.85,0,Snowy,0,54.52,Spring,4.145545796737767,Healthy,2023,7,31,0,31,3,0,113.85714285714286,119.14285714285714,139.23333333333332,48.0,138.0,53.0,322.0,358.1428571428571,-0.6700000000000017,0
2023-08-01,S004,P0006,Electronics,North,299,140,140,147.5,38.58,20,Snowy,1,35.15,Spring,2.212473572938689,Low Stock,2023,8,1,1,31,3,0,135.14285714285714,135.85714285714286,138.06666666666666,287.0,20.0,29.0,34.0,163.85714285714286,3.4299999999999997,0
2023-08-02,S004,P0006,Electronics,North,430,86,167,91.07,96.55,5,Snowy,1,94.22,Summer,2.8236397748592874,Low Stock,2023,8,2,2,31,3,0,152.28571428571428,143.78571428571428,141.6,140.0,92.0,240.0,21.0,277.7142857142857,2.3299999999999983,0
2023-08-03,S004,P0006,Furniture,East,347,205,143,209.15,42.69,10,Sunny,1,44.5,Spring,2.2915094339622644,Low Stock,2023,8,3,3,31,3,0,151.42857142857142,132.78571428571428,143.76666666666668,86.0,1.0,101.0,117.0,195.57142857142858,-1.8100000000000023,0
2023-08-04,S004,P0006,Clothing,West,55,30,141,46.91,34.68,20,Cloudy,1,31.95,Summer,0.30458860759493667,Low Stock,2023,8,4,4,31,3,0,180.57142857142858,140.21428571428572,146.7,205.0,231.0,170.0,149.0,-125.57142857142858,2.7300000000000004,0
2023-08-05,S004,P0006,Groceries,South,336,259,172,259.78,22.74,5,Rainy,0,17.97,Spring,2.2126058325493885,Low Stock,2023,8,5,5,31,3,1,151.85714285714286,130.21428571428572,142.73333333333332,30.0,267.0,42.0,133.0,184.14285714285714,4.77,0
2023-08-06,S004,P0006,Clothing,West,280,130,102,148.23,15.11,10,Sunny,1,12.89,Spring,1.85781990521327,Low Stock,2023,8,6,6,31,3,1,150.71428571428572,145.71428571428572,146.93333333333334,259.0,48.0,236.0,268.0,129.28571428571428,2.219999999999999,0
2023-08-07,S004,P0006,Toys,South,351,296,95,315.07,31.06,5,Sunny,0,30.33,Winter,2.160949868073879,Low Stock,2023,8,7,0,32,3,0,162.42857142857142,138.14285714285714,142.33333333333334,130.0,287.0,138.0,92.0,188.57142857142858,0.7300000000000004,0
2023-08-08,S004,P0006,Electronics,South,52,33,187,31.81,36.38,0,Cloudy,0,39.65,Autumn,0.3176265270506108,Low Stock,2023,8,8,1,32,3,0,163.71428571428572,149.42857142857142,149.13333333333333,296.0,140.0,20.0,123.0,-111.71428571428572,-3.269999999999996,0
2023-08-09,S004,P0006,Toys,South,120,67,87,67.7,32.29,10,Cloudy,0,28.43,Spring,0.8084696823869105,Low Stock,2023,8,9,2,32,3,0,148.42857142857142,150.35714285714286,146.13333333333333,33.0,86.0,92.0,159.0,-28.428571428571416,3.8599999999999994,0
2023-08-10,S004,P0006,Electronics,West,135,129,194,144.16,95.56,5,Cloudy,1,91.96,Summer,0.926470588235294,Low Stock,2023,8,10,3,32,3,0,145.71428571428572,148.57142857142858,143.06666666666666,67.0,205.0,1.0,92.0,-10.714285714285722,3.6000000000000085,0
2023-08-11,S004,P0006,Groceries,West,380,98,88,95.42,58.35,15,Sunny,1,61.94,Autumn,2.8177966101694913,Low Stock,2023,8,11,4,32,3,0,134.85714285714286,157.71428571428572,144.3,129.0,30.0,231.0,378.0,245.14285714285714,-3.5899999999999963,0
2023-08-12,S004,P0006,Toys,North,248,120,179,133.06,17.81,5,Cloudy,1,16.41,Winter,1.7154150197628457,Low Stock,2023,8,12,5,32,3,1,144.57142857142858,148.21428571428572,134.96666666666667,98.0,259.0,267.0,172.0,103.42857142857142,1.3999999999999986,0
2023-08-13,S004,P0006,Clothing,East,316,109,104,107.21,58.4,15,Sunny,1,56.0,Winter,2.5337915234822455,Low Stock,2023,8,13,6,32,3,1,124.71428571428571,137.71428571428572,133.23333333333332,120.0,130.0,48.0,154.0,191.28571428571428,2.3999999999999986,0
2023-08-14,S004,P0006,Furniture,East,283,106,37,102.58,16.66,20,Snowy,0,15.77,Summer,2.325117370892019,Low Stock,2023,8,14,0,33,3,0,121.71428571428571,142.07142857142858,131.73333333333332,109.0,296.0,287.0,103.0,161.28571428571428,0.8900000000000006,0
2023-08-15,S004,P0006,Clothing,South,265,132,137,124.93,79.7,10,Sunny,1,75.8,Spring,2.802114803625378,Low Stock,2023,8,15,1,33,3,0,94.57142857142857,129.14285714285714,131.83333333333334,106.0,33.0,140.0,192.0,170.42857142857144,3.9000000000000057,0
2023-08-16,S004,P0006,Toys,East,479,318,50,326.45,54.05,15,Cloudy,1,56.61,Autumn,4.406044678055191,Healthy,2023,8,16,2,33,3,0,108.71428571428571,128.57142857142858,129.83333333333334,132.0,67.0,86.0,53.0,370.2857142857143,-2.5600000000000023,0
2023-08-17,S004,P0006,Clothing,West,489,202,126,211.23,32.28,15,Cloudy,0,34.73,Autumn,3.382411067193676,Healthy,2023,8,17,3,33,3,0,144.57142857142858,145.14285714285714,138.66666666666666,318.0,129.0,205.0,29.0,344.42857142857144,-2.4499999999999957,0
2023-08-18,S004,P0006,Furniture,North,271,240,36,235.99,46.89,15,Sunny,0,49.56,Summer,1.7483870967741935,Low Stock,2023,8,18,4,33,3,0,155.0,144.92857142857142,144.43333333333334,202.0,98.0,30.0,240.0,116.0,-2.6700000000000017,0
2023-08-19,S004,P0006,Furniture,South,81,7,176,26.57,21.3,0,Sunny,1,19.57,Winter,0.4621026894865526,Low Stock,2023,8,19,5,33,3,1,175.28571428571428,159.92857142857142,144.43333333333334,240.0,120.0,259.0,101.0,-94.28571428571428,1.7300000000000004,0
2023-08-20,S004,P0006,Groceries,North,322,183,150,190.27,28.27,20,Snowy,1,24.3,Spring,2.023339317773788,Low Stock,2023,8,20,6,33,3,1,159.14285714285714,141.92857142857142,141.3,7.0,109.0,130.0,170.0,162.85714285714286,3.969999999999999,0
2023-08-21,S004,P0006,Electronics,West,360,99,169,111.8,98.34,5,Rainy,0,96.34,Winter,2.121212121212121,Low Stock,2023,8,21,0,34,3,0,169.71428571428572,145.71428571428572,141.73333333333332,183.0,106.0,296.0,42.0,190.28571428571428,2.0,0
2023-08-22,S004,P0006,Clothing,South,237,188,89,188.42,96.83,5,Cloudy,1,92.82,Winter,1.4047417442845045,Low Stock,2023,8,22,1,34,3,0,168.71428571428572,131.64285714285714,143.63333333333333,99.0,132.0,33.0,236.0,68.28571428571428,4.010000000000005,0
2023-08-23,S004,P0006,Furniture,South,421,245,121,261.16,62.89,0,Snowy,0,64.84,Autumn,2.3823767178658044,Low Stock,2023,8,23,2,34,3,0,176.71428571428572,142.71428571428572,142.03333333333333,188.0,318.0,67.0,138.0,244.28571428571428,-1.9500000000000028,0
2023-08-24,S004,P0006,Toys,South,399,364,132,361.7,73.46,0,Sunny,0,74.27,Spring,2.399484536082474,Low Stock,2023,8,24,3,34,3,0,166.28571428571428,155.42857142857142,145.6,245.0,202.0,129.0,20.0,232.71428571428572,-0.8100000000000023,0
2023-08-25,S004,P0006,Groceries,East,433,386,112,388.37,42.35,5,Cloudy,1,43.89,Summer,2.285822021116139,Low Stock,2023,8,25,4,34,3,0,189.42857142857142,172.21428571428572,157.06666666666666,364.0,240.0,98.0,92.0,243.57142857142858,-1.5399999999999991,0
2023-08-26,S004,P0006,Toys,South,342,174,63,179.68,56.96,15,Cloudy,0,52.08,Spring,1.626358695652174,Low Stock,2023,8,26,5,34,3,1,210.28571428571428,192.78571428571428,166.86666666666667,386.0,7.0,120.0,1.0,131.71428571428572,4.880000000000003,0
2023-08-27,S004,P0006,Furniture,East,448,184,196,192.01,25.66,10,Rainy,0,27.01,Spring,1.9133618059792556,Low Stock,2023,8,27,6,34,3,1,234.14285714285714,196.64285714285714,172.63333333333333,174.0,183.0,109.0,231.0,213.85714285714286,-1.3500000000000014,0
2023-08-29,S004,P0006,Electronics,West,318,98,180,100.14,35.83,0,Sunny,1,38.95,Winter,1.3573170731707318,Low Stock,2023,8,29,1,35,3,0,234.28571428571428,202.0,171.06666666666666,184.0,99.0,106.0,267.0,83.71428571428572,-3.1200000000000045,0
2023-08-30,S004,P0006,Groceries,South,164,26,109,34.58,22.97,15,Snowy,0,27.5,Autumn,0.7004270896888347,Low Stock,2023,8,30,2,35,3,0,234.14285714285714,201.42857142857142,165.43333333333334,98.0,188.0,132.0,48.0,-70.14285714285714,-4.530000000000001,0
2023-09-01,S004,P0006,Groceries,West,402,166,106,156.22,75.53,20,Sunny,1,79.98,Autumn,1.90521327014218,Low Stock,2023,9,1,4,35,3,0,211.0,193.85714285714286,164.7,26.0,245.0,318.0,287.0,191.0,-4.450000000000003,0
2023-09-02,S004,P0006,Groceries,West,301,236,132,242.5,40.7,20,Rainy,0,36.76,Spring,1.5071530758226037,Low Stock,2023,9,2,5,35,3,1,199.71428571428572,183.0,160.66666666666666,166.0,364.0,202.0,140.0,101.28571428571428,3.940000000000005,0
2023-09-03,S004,P0006,Groceries,West,495,7,104,9.83,47.72,20,Cloudy,1,51.66,Winter,2.7283464566929134,Low Stock,2023,9,3,6,35,3,1,181.42857142857142,185.42857142857142,163.86666666666667,236.0,386.0,240.0,86.0,313.57142857142856,-3.9399999999999977,0
2023-09-04,S004,P0006,Furniture,South,188,44,62,63.55,10.68,20,Sunny,0,9.93,Spring,1.4769921436588103,Low Stock,2023,9,4,0,36,3,0,127.28571428571429,168.78571428571428,161.23333333333332,7.0,174.0,7.0,205.0,60.71428571428571,0.75,0
2023-09-05,S004,P0006,Electronics,South,108,88,167,78.82,78.91,20,Rainy,1,82.15,Summer,0.9934296977660972,Low Stock,2023,9,5,1,36,3,0,108.71428571428571,171.42857142857142,155.86666666666667,44.0,184.0,183.0,30.0,-0.7142857142857082,-3.240000000000009,0
2023-09-06,S004,P0006,Furniture,East,261,139,199,156.18,21.77,20,Snowy,0,18.08,Spring,2.7473684210526317,Low Stock,2023,9,6,2,36,3,0,95.0,164.64285714285714,157.8,88.0,98.0,99.0,259.0,166.0,3.6900000000000013,0
2023-09-07,S004,P0006,Clothing,East,487,171,137,178.89,68.86,5,Rainy,1,72.86,Summer,4.828611898016997,Healthy,2023,9,7,3,36,3,0,100.85714285714286,167.5,153.8,139.0,26.0,188.0,130.0,386.1428571428571,-4.0,0
2023-09-08,S004,P0006,Groceries,North,469,327,106,328.71,40.97,15,Snowy,1,45.24,Autumn,3.8578143360752057,Healthy,2023,9,8,4,36,3,0,121.57142857142857,166.28571428571428,155.16666666666666,171.0,166.0,245.0,296.0,347.42857142857144,-4.270000000000003,0
2023-09-09,S004,P0006,Furniture,North,71,23,67,14.58,18.41,0,Snowy,0,17.85,Summer,0.4911067193675889,Low Stock,2023,9,9,5,36,3,1,144.57142857142858,172.14285714285714,156.2,327.0,236.0,364.0,33.0,-73.57142857142858,0.5599999999999987,0
2023-09-10,S004,P0006,Furniture,North,328,45,153,62.27,11.23,5,Cloudy,1,15.2,Autumn,2.8735919899874847,Low Stock,2023,9,10,6,36,3,1,114.14285714285714,147.78571428571428,155.86666666666667,23.0,7.0,386.0,67.0,213.85714285714286,-3.969999999999999,0
2023-09-11,S004,P0006,Furniture,North,419,382,124,386.67,68.27,5,Sunny,0,71.46,Summer,3.5041816009557945,Healthy,2023,9,11,0,37,3,0,119.57142857142857,123.42857142857143,155.13333333333333,45.0,44.0,174.0,129.0,299.42857142857144,-3.1899999999999977,0
2023-09-12,S004,P0006,Electronics,West,492,196,48,211.16,24.25,15,Sunny,0,27.01,Autumn,2.931063829787234,Low Stock,2023,9,12,1,37,3,0,167.85714285714286,138.28571428571428,163.56666666666666,382.0,88.0,184.0,98.0,324.1428571428571,-2.7600000000000016,0
2023-09-13,S004,P0006,Clothing,East,151,67,70,63.94,85.9,0,Sunny,1,81.94,Spring,0.8238503507404521,Low Stock,2023,9,13,2,37,3,0,183.28571428571428,139.14285714285714,166.83333333333334,196.0,139.0,98.0,120.0,-32.28571428571428,3.960000000000008,0
2023-09-14,S004,P0006,Electronics,South,272,271,131,290.55,13.39,10,Cloudy,0,9.68,Spring,1.5722543352601157,Low Stock,2023,9,14,3,37,3,0,173.0,136.92857142857142,165.06666666666666,67.0,171.0,26.0,109.0,99.0,3.710000000000001,0
2023-09-15,S004,P0006,Furniture,South,60,13,191,15.73,63.97,5,Rainy,1,62.61,Spring,0.32036613272311215,Low Stock,2023,9,15,4,37,3,0,187.28571428571428,154.42857142857142,170.46666666666667,271.0,327.0,166.0,106.0,-127.28571428571428,1.3599999999999994,0
2023-09-16,S004,P0006,Groceries,North,111,71,117,88.79,48.48,10,Cloudy,0,51.88,Autumn,0.7793380140421264,Low Stock,2023,9,16,5,37,3,1,142.42857142857142,143.5,167.36666666666667,13.0,23.0,236.0,132.0,-31.428571428571416,-3.4000000000000057,0
2023-09-17,S004,P0006,Toys,North,50,19,55,10.01,64.35,20,Rainy,0,66.37,Winter,0.3349282296650718,Low Stock,2023,9,17,6,37,3,1,149.28571428571428,131.71428571428572,165.33333333333334,71.0,45.0,7.0,318.0,-99.28571428571428,-2.0200000000000102,0
2023-09-18,S004,P0006,Electronics,West,199,1,195,6.24,27.27,5,Cloudy,0,25.15,Spring,1.3670264965652599,Low Stock,2023,9,18,0,38,3,0,145.57142857142858,132.57142857142858,155.36666666666667,19.0,382.0,44.0,202.0,53.428571428571416,2.120000000000001,0
2023-09-19,S004,P0006,Toys,East,112,73,126,84.1,29.77,10,Cloudy,0,32.57,Winter,1.2288401253918495,Low Stock,2023,9,19,1,38,3,0,91.14285714285714,129.5,148.66666666666666,1.0,196.0,88.0,240.0,20.85714285714286,-2.8000000000000007,0
2023-09-20,S004,P0006,Electronics,West,121,108,171,113.95,56.98,0,Sunny,0,57.38,Autumn,1.6446601941747574,Low Stock,2023,9,20,2,38,3,0,73.57142857142857,128.42857142857142,143.1,73.0,67.0,139.0,7.0,47.42857142857143,-0.4000000000000057,0
2023-09-21,S004,P0006,Clothing,West,468,132,98,142.11,26.29,10,Sunny,0,26.98,Winter,5.892086330935252,Healthy,2023,9,21,3,38,3,0,79.42857142857143,126.21428571428571,146.46666666666667,108.0,271.0,171.0,183.0,388.57142857142856,-0.6900000000000013,0
2023-09-22,S004,P0006,Furniture,East,320,79,131,72.01,80.19,20,Cloudy,1,80.26,Autumn,5.371702637889689,Healthy,2023,9,22,4,38,3,0,59.57142857142857,123.42857142857143,144.76666666666668,132.0,13.0,327.0,99.0,260.42857142857144,-0.07000000000000739,0
2023-09-23,S004,P0006,Furniture,East,121,120,65,132.25,57.06,15,Sunny,0,54.73,Summer,1.7536231884057971,Low Stock,2023,9,23,5,38,3,1,69.0,105.71428571428571,144.1,79.0,71.0,23.0,188.0,52.0,2.3300000000000054,0
2023-09-24,S004,P0006,Clothing,North,103,31,78,42.18,20.75,5,Sunny,0,16.59,Winter,1.355263157894737,Low Stock,2023,9,24,6,38,3,1,76.0,112.64285714285714,141.83333333333334,120.0,19.0,45.0,245.0,27.0,4.16,0
2023-09-25,S004,P0006,Furniture,West,379,318,161,318.16,39.79,0,Rainy,0,36.08,Winter,4.876838235294118,Healthy,2023,9,25,0,39,3,0,77.71428571428571,111.64285714285714,134.7,31.0,1.0,382.0,364.0,301.2857142857143,3.710000000000001,0
2023-09-26,S004,P0006,Clothing,West,143,59,179,58.76,25.55,20,Rainy,1,27.4,Winter,1.1626016260162602,Low Stock,2023,9,26,1,39,3,0,123.0,107.07142857142857,133.16666666666666,318.0,73.0,196.0,386.0,20.0,-1.8499999999999979,0
2023-09-27,S004,P0006,Groceries,South,320,301,20,291.43,40.27,20,Sunny,1,43.21,Summer,2.644628099173554,Low Stock,2023,9,27,2,39,3,0,121.0,97.28571428571429,122.26666666666667,59.0,108.0,67.0,174.0,199.0,-2.9399999999999977,0
2023-09-28,S004,P0006,Furniture,East,468,422,131,434.34,88.23,0,Snowy,1,92.18,Spring,3.15,Healthy,2023,9,28,3,39,3,0,148.57142857142858,114.0,126.5,301.0,132.0,271.0,184.0,319.42857142857144,-3.950000000000003,0
2023-09-29,S004,P0006,Groceries,East,456,438,26,432.85,98.16,5,Rainy,1,95.27,Winter,2.4,Low Stock,2023,9,29,4,39,3,0,190.0,124.78571428571429,134.43333333333334,422.0,79.0,13.0,98.0,266.0,2.8900000000000006,0
2023-09-30,S004,P0006,Groceries,North,419,187,29,206.9,95.57,20,Snowy,1,97.56,Spring,1.7365304914150386,Low Stock,2023,9,30,5,39,3,1,241.28571428571428,155.14285714285714,145.76666666666668,438.0,120.0,71.0,26.0,177.71428571428572,-1.990000000000009,0
2023-10-01,S004,P0006,Clothing,North,198,58,127,61.84,93.62,5,Snowy,0,96.86,Winter,0.7892938496583143,Low Stock,2023,10,1,6,39,4,1,250.85714285714286,163.42857142857142,151.13333333333333,187.0,31.0,19.0,166.0,-52.85714285714286,-3.239999999999995,0
2023-10-02,S004,P0006,Toys,North,384,223,97,240.36,34.8,20,Sunny,1,37.13,Spring,1.5075715086932135,Low Stock,2023,10,2,0,40,4,0,254.71428571428572,166.21428571428572,147.53333333333333,58.0,318.0,1.0,236.0,129.28571428571428,-2.3300000000000054,0
2023-10-03,S004,P0006,Clothing,West,383,46,132,64.71,54.36,15,Sunny,0,53.21,Winter,1.5882701421800949,Low Stock,2023,10,3,1,40,4,0,241.14285714285714,182.07142857142858,147.1,223.0,59.0,73.0,7.0,141.85714285714286,1.1499999999999986,0
2023-10-04,S004,P0006,Groceries,East,441,160,180,170.27,89.16,10,Rainy,0,87.24,Autumn,1.8429850746268657,Low Stock,2023,10,4,2,40,4,0,239.28571428571428,180.14285714285714,148.4,46.0,301.0,108.0,44.0,201.71428571428572,1.9200000000000017,0
2023-10-05,S004,P0006,Toys,East,137,25,83,42.55,62.79,10,Sunny,1,60.23,Summer,0.6251629726205997,Low Stock,2023,10,5,3,40,4,0,219.14285714285714,183.85714285714286,152.26666666666668,160.0,422.0,132.0,88.0,-82.14285714285714,2.5600000000000023,0
2023-10-06,S004,P0006,Toys,East,274,120,139,113.14,67.64,15,Cloudy,0,72.28,Winter,1.6868953386103782,Low Stock,2023,10,6,4,40,4,0,162.42857142857142,176.21428571428572,150.16666666666666,25.0,438.0,79.0,139.0,111.57142857142858,-4.640000000000001,0
2023-10-07,S004,P0006,Furniture,West,190,107,162,124.5,26.86,10,Cloudy,1,24.17,Summer,1.623931623931624,Low Stock,2023,10,7,5,40,4,1,117.0,179.14285714285714,149.53333333333333,120.0,187.0,120.0,171.0,73.0,2.6899999999999977,0
2023-10-08,S004,P0006,Furniture,North,468,183,116,181.53,13.7,10,Cloudy,0,9.86,Spring,4.433017591339648,Healthy,2023,10,8,6,40,4,1,105.57142857142857,178.21428571428572,147.4,107.0,58.0,31.0,327.0,362.42857142857144,3.84,0
2023-10-09,S004,P0006,Toys,West,494,65,50,63.42,39.08,15,Rainy,0,35.6,Summer,4.002314814814815,Healthy,2023,10,9,0,41,4,0,123.42857142857143,189.07142857142858,142.6,183.0,223.0,318.0,23.0,370.57142857142856,3.479999999999997,0
2023-10-10,S004,P0006,Toys,East,218,216,191,225.93,79.46,20,Cloudy,0,78.98,Autumn,2.1614730878186967,Low Stock,2023,10,10,1,41,4,0,100.85714285714286,171.0,144.0,65.0,46.0,59.0,45.0,117.14285714285714,0.47999999999998977,0
2023-10-11,S004,P0006,Groceries,South,274,196,114,197.36,65.02,20,Cloudy,0,60.57,Summer,2.1894977168949774,Low Stock,2023,10,11,2,41,4,0,125.14285714285714,182.21428571428572,149.7,216.0,160.0,301.0,382.0,148.85714285714286,4.449999999999996,0
2023-10-12,S004,P0006,Furniture,South,173,88,29,83.44,71.31,0,Cloudy,0,66.35,Autumn,1.3278508771929824,Low Stock,2023,10,12,3,41,4,0,130.28571428571428,174.71428571428572,143.5,196.0,25.0,422.0,196.0,42.71428571428572,4.960000000000008,0
2023-10-13,S004,P0006,Furniture,South,71,6,54,21.1,31.85,15,Rainy,0,32.18,Autumn,0.5097435897435898,Low Stock,2023,10,13,4,41,4,0,139.28571428571428,150.85714285714286,139.9,88.0,120.0,438.0,67.0,-68.28571428571428,-0.3299999999999983,0
2023-10-14,S004,P0006,Clothing,West,369,120,42,126.77,86.2,15,Sunny,1,91.06,Winter,3.0,Healthy,2023,10,14,5,41,4,1,123.0,120.0,137.86666666666667,6.0,107.0,187.0,271.0,246.0,-4.859999999999999,0
2023-10-15,S004,P0006,Electronics,South,239,179,174,185.96,37.45,0,Rainy,1,37.04,Summer,1.9141876430205949,Low Stock,2023,10,15,6,41,4,1,124.85714285714286,115.21428571428571,132.83333333333334,120.0,183.0,58.0,13.0,114.14285714285714,0.4100000000000037,0
2023-10-16,S004,P0006,Clothing,North,469,339,117,354.2,37.34,0,Snowy,1,35.36,Winter,3.7735632183908043,Healthy,2023,10,16,0,42,4,0,124.28571428571429,123.85714285714286,138.36666666666667,179.0,65.0,223.0,71.0,344.7142857142857,1.980000000000004,0
2023-10-17,S004,P0006,Groceries,South,110,23,113,17.33,29.24,10,Sunny,0,30.82,Spring,0.6730769230769231,Low Stock,2023,10,17,1,42,4,0,163.42857142857142,132.14285714285714,147.3,339.0,216.0,46.0,19.0,-53.428571428571416,-1.5800000000000018,0
